employee_id,employee_job_group,employee_job_level,employee_job_title,employee_gender,employee_race,employee_compensation,employee_years_of_experience,employee_time_in_role,employee_geo_zone,employee_city,employee_state,geo_zone_cost_of_living_factor,company_name,company_headquarters_city,company_headquarters_state,company_sector,company_signed_syndio_contract_on,data_uploaded_on
1838,Buyers,Individual Contributor,Senior Buyer,male,white,106464.7764,4.539216047,1.0006734,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1839,Buyers,Individual Contributor,Senior Buyer,male,white,106648.799,10.86111061,0.4530242,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1840,Buyers,Individual Contributor,Senior Buyer,male,white,106668.0822,3.422456087,3.4224561,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1841,Buyers,Individual Contributor,Senior Buyer,male,two or more,106877.9945,41.51365018,6.6345101,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1842,Buyers,Individual Contributor,Senior Buyer,male,hispanic,106904.2928,0.950887373,0.9508874,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1843,Buyers,Individual Contributor,Senior Buyer,male,white,107029.0811,18.97163355,8.2664777,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1844,Buyers,Individual Contributor,Senior Buyer,male,white,107059.0506,20.50227219,1.2412471,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1845,Buyers,Individual Contributor,Senior Buyer,male,white,107165.615,1.261592993,1.261593,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1846,Buyers,Individual Contributor,Senior Buyer,male,white,107242.7498,14.74642503,5.417627,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1847,Buyers,Individual Contributor,Senior Buyer,male,asian,107271.9082,21.06021373,5.7267047,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1848,Buyers,Individual Contributor,Senior Buyer,male,white,107458.4211,4.649491091,4.6494911,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1849,Buyers,Individual Contributor,Senior Buyer,male,white,107633.6088,3.62738677,3.6273868,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1850,Buyers,Individual Contributor,Senior Buyer,male,two or more,107964.1001,25.72876967,2.1540681,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1851,Buyers,Individual Contributor,Senior Buyer,male,black,107985.4645,15.42234921,2.1864136,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1852,Buyers,Individual Contributor,Senior Buyer,male,two or more,108024.0965,19.79451397,1.105509,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1853,Buyers,Individual Contributor,Senior Buyer,male,white,108223.7955,12.61672357,3.4389727,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1854,Buyers,Individual Contributor,Senior Buyer,male,white,108479.337,9.966286641,0.5010581,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1855,Buyers,Individual Contributor,Senior Buyer,male,two or more,109068.4312,11.73708931,2.1404497,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1856,Buyers,Individual Contributor,Senior Buyer,male,two or more,109106.3903,28.06003996,1.2680829,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1857,Buyers,Individual Contributor,Senior Buyer,male,hispanic,109375.61,19.53309712,1.4033395,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1858,Buyers,Individual Contributor,Senior Buyer,male,white,109437.7365,20.28086538,1.0275258,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1859,Buyers,Individual Contributor,Senior Buyer,male,white,109467.376,15.67015549,1.9821765,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1860,Buyers,Individual Contributor,Senior Buyer,male,white,109617.5471,1.002496338,1.0024963,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1861,Buyers,Individual Contributor,Senior Buyer,male,white,109802.4949,4.572125671,1.5841347,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1862,Buyers,Individual Contributor,Senior Buyer,male,two or more,109841.7497,26.27157237,2.7272674,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1863,Buyers,Individual Contributor,Senior Buyer,male,white,110032.0411,2.026178936,2.0261789,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1864,Buyers,Individual Contributor,Senior Buyer,male,two or more,110169.4147,5.966090456,5.9660905,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1865,Buyers,Individual Contributor,Senior Buyer,male,white,110431.6561,28.83272043,1.7368758,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1866,Buyers,Individual Contributor,Senior Buyer,male,two or more,110442.8022,18.88502882,2.3753171,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1867,Buyers,Individual Contributor,Senior Buyer,male,white,110618.6929,2.545690824,0.9313398,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1868,Buyers,Individual Contributor,Senior Buyer,male,white,110679.084,2.651505487,2.6515055,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1869,Buyers,Individual Contributor,Senior Buyer,male,white,110996.0243,8.208077427,8.2080774,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1870,Buyers,Individual Contributor,Senior Buyer,male,white,111071.5584,8.22025437,0.3785936,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1871,Buyers,Individual Contributor,Senior Buyer,male,white,111646.6773,15.41929346,4.7657054,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1872,Buyers,Individual Contributor,Senior Buyer,male,two or more,111772.6473,4.965896266,2.1761458,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1873,Buyers,Individual Contributor,Senior Buyer,male,white,111798.0385,8.318681264,2.2306045,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1874,Buyers,Individual Contributor,Senior Buyer,male,hispanic,111897.2582,15.62863702,3.0331066,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1875,Buyers,Individual Contributor,Senior Buyer,male,white,112067.051,2.187179984,2.18718,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1876,Buyers,Individual Contributor,Senior Buyer,male,black,112240.788,10.37920087,6.0220693,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1877,Buyers,Individual Contributor,Senior Buyer,male,white,112278.7227,17.80011916,3.7575925,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1878,Buyers,Individual Contributor,Senior Buyer,male,two or more,112591.6116,10.33957702,1.408372,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1879,Buyers,Individual Contributor,Senior Buyer,male,white,112760.3032,23.60325501,1.2408524,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1880,Buyers,Individual Contributor,Senior Buyer,male,white,112855.9864,25.03427278,2.1578019,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1881,Buyers,Individual Contributor,Senior Buyer,male,white,112989.6155,4.962170506,2.754155,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2056,Buyers,Individual Contributor,Assistant Buyer I,male,two or more,164980.4983,25.41899904,10.96145,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2057,Buyers,Individual Contributor,Assistant Buyer I,male,white,170143.4016,23.1759505,16.028868,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2059,Buyers,Individual Contributor,Assistant Buyer I,male,white,177446.4005,18.27051709,18.270517,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2060,Buyers,Individual Contributor,Assistant Buyer I,male,white,179140.2246,19.05126316,19.051263,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2064,Buyers,Individual Contributor,Assistant Buyer I,male,black,185285.0241,19.3316745,19.331675,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2065,Buyers,Individual Contributor,Assistant Buyer II,male,asian,192395.642,21.93816842,20.443526,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2067,Buyers,Individual Contributor,Assistant Buyer I,male,white,193812.232,22.4415191,22.441519,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
2068,Buyers,Individual Contributor,Assistant Buyer II,male,white,218391.9346,29.85452614,29.854526,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1882,Buyers,Manager,Procurement Manager,male,white,113080.5506,9.929636962,4.6123151,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1883,Buyers,Manager,Procurement Manager,male,white,113358.4058,14.03520637,5.0632998,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1884,Buyers,Manager,Procurement Manager,male,white,113434.8051,1.665777517,1.6657775,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1885,Buyers,Manager,Procurement Manager,male,white,113674.7094,4.051720769,0.7242481,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1886,Buyers,Manager,Procurement Manager,male,white,114121.6902,8.790977292,0.758052,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1887,Buyers,Manager,Procurement Manager,male,white,114128.0073,26.34313641,0.5752113,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1888,Buyers,Manager,Procurement Manager,male,asian,114321.5606,4.231175687,0.6204035,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1889,Buyers,Manager,Procurement Manager,male,black,114391.0129,10.25191433,4.6516343,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1890,Buyers,Manager,Procurement Manager,male,two or more,114584.8831,2.089269331,0.4281009,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1891,Buyers,Manager,Procurement Manager,male,black,114642.1751,0.717089798,0.7170898,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1892,Buyers,Manager,Procurement Manager,male,white,114769.0679,19.0376623,0.9884215,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1893,Buyers,Manager,Procurement Manager,male,black,114981.6439,21.87084819,2.1098017,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1894,Buyers,Manager,Procurement Manager,male,white,115031.8998,5.151147286,3.0383721,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1895,Buyers,Manager,Procurement Manager,male,white,115227.9101,26.95305915,2.6232976,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1896,Buyers,Manager,Procurement Manager,male,two or more,115295.0181,18.48385226,1.2348605,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1897,Buyers,Manager,Procurement Manager,male,black,115693.0865,13.07369892,0.4369711,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1898,Buyers,Manager,Procurement Manager,male,white,116080.5399,16.03763054,1.3264787,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1899,Buyers,Manager,Procurement Manager,male,white,116101.163,17.28340611,0.6317697,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1900,Buyers,Manager,Procurement Manager,male,white,116307.3118,0.321214742,0.3212147,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1901,Buyers,Manager,Procurement Manager,male,black,116410.8406,1.247692304,0.4709408,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1902,Buyers,Manager,Procurement Manager,male,hispanic,116439.713,4.142287537,4.1422875,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1903,Buyers,Manager,Procurement Manager,male,white,116810.4176,7.789304234,4.7653029,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1904,Buyers,Manager,Procurement Manager,male,white,116890.3205,3.672781848,3.6727818,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1905,Buyers,Manager,Procurement Manager,male,white,117006.4302,2.626505497,1.8948732,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1906,Buyers,Manager,Procurement Manager,male,asian,117088.256,19.91062526,6.8631491,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1907,Buyers,Manager,Procurement Manager,male,white,117330.4475,16.98161975,1.2463681,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1908,Buyers,Manager,Procurement Manager,male,white,117352.8078,14.12025972,0.8314874,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1909,Buyers,Manager,Procurement Manager,male,white,117423.5473,7.49636323,7.4963632,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1910,Buyers,Manager,Procurement Manager,male,white,117700.2294,13.26147734,4.2001823,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1911,Buyers,Manager,Procurement Manager,male,white,117812.3721,9.381397318,9.3813973,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1912,Buyers,Manager,Procurement Manager,male,white,117972.3561,9.215145367,2.9431908,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1913,Buyers,Manager,Procurement Manager,male,white,118001.2946,9.501019687,2.2281812,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1914,Buyers,Manager,Procurement Manager,male,black,118237.5431,10.71462711,3.8909077,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1915,Buyers,Manager,Procurement Manager,male,white,119053.9859,0.562738171,0.5627382,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1916,Buyers,Manager,Procurement Manager,male,two or more,119402.2995,28.01136624,1.2765313,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1917,Buyers,Manager,Procurement Manager,male,black,119707.6677,20.17006345,2.4412872,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1918,Buyers,Manager,Procurement Manager,male,white,120315.7459,7.349516199,5.4387501,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1919,Buyers,Manager,Procurement Manager,male,white,120325.365,18.2229899,3.777374,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1920,Buyers,Manager,Procurement Manager,male,two or more,120383.8164,17.35123201,1.0771562,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1921,Buyers,Manager,Procurement Manager,male,hispanic,120397.0112,10.50702316,2.7487531,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1922,Buyers,Manager,Procurement Manager,male,asian,120458.7212,9.944568674,1.1368799,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1923,Buyers,Manager,Procurement Manager,male,white,120669.3585,19.71980249,2.9098543,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1924,Buyers,Manager,Procurement Manager,male,white,120729.5077,20.9313826,0.9963739,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1925,Buyers,Manager,Procurement Manager,male,white,120935.9883,19.18280235,1.1254609,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1926,Buyers,Manager,Procurement Manager,male,hispanic,121253.3135,25.71919979,4.177556,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1927,Buyers,Manager,Procurement Manager,male,white,121404.3218,28.5607257,1.7304385,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1928,Buyers,Manager,Procurement Manager,male,white,121601.2435,4.548402647,0.4857749,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1930,Buyers,Manager,Procurement Manager,male,hispanic,121686.2006,8.048234829,0.4271905,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1931,Buyers,Manager,Procurement Manager,male,white,121693.0274,21.9762316,4.6919095,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1932,Buyers,Manager,Procurement Manager,male,black,121762.7373,1.484748295,1.4847483,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1933,Buyers,Manager,Procurement Manager,male,white,121871.7165,18.7882682,1.0753128,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1934,Buyers,Manager,Procurement Manager,male,two or more,121894.6193,7.857943577,1.0549887,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1935,Buyers,Manager,Procurement Manager,male,hispanic,122124.358,14.13653636,1.2854011,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1936,Buyers,Manager,Procurement Manager,male,white,122227.0302,2.358462887,0.5813731,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1937,Buyers,Manager,Procurement Manager,male,white,122277.04,9.395647244,1.0253806,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1938,Buyers,Manager,Procurement Manager,male,black,122360.3444,17.84176361,5.1404416,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1939,Buyers,Manager,Procurement Manager,male,white,122507.4337,15.93842009,1.7336166,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
1940,Buyers,Manager,Procurement Manager,male,black,122525.8033,3.738766138,2.5562652,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2021-01-04
